row_id,feature_name,shap_value,feature_value,timestamp,model_name,base_value
30,SOG - STW (calculated),-43.646445949033335,-0.8782638888888883,2024-11-20 07:00:00,GAM,4377.555389416918
31,SOG - STW (calculated),-1.4387376505869724,-0.6525992063492083,2024-02-25 02:30:00,GAM,4377.555389416918
32,SOG - STW (calculated),61.226996922441586,-0.1862187247780493,2024-03-10 23:15:00,GAM,4377.555389416918
33,SOG - STW (calculated),70.47294708017785,-0.067976190476191,2024-03-20 15:30:00,GAM,4377.555389416918
34,SOG - STW (calculated),73.57114969787926,-0.0186944444444439,2024-08-17 00:15:00,GAM,4377.555389416918
35,SOG - STW (calculated),-95.6549076410545,-1.1505046296296282,2024-06-05 05:15:00,GAM,4377.555389416918
36,SOG - STW (calculated),62.366526601738066,-0.1732665343915354,2024-07-20 01:30:00,GAM,4377.555389416918
37,SOG - STW (calculated),11.53269003330206,-0.5767361111111118,2024-11-11 15:15:00,GAM,4377.555389416918
38,SOG - STW (calculated),-10.672595561457683,-0.704038662486937,2024-02-14 05:30:00,GAM,4377.555389416918
39,SOG - STW (calculated),-58.00094005991127,-0.9522083333333332,2024-02-16 01:00:00,GAM,4377.555389416918
40,SOG - STW (calculated),-144.43957326937658,-1.4573708635996798,2024-09-12 03:30:00,GAM,4377.555389416918
41,SOG - STW (calculated),83.39275765111685,0.2968257575757569,2024-05-02 05:30:00,GAM,4377.555389416918
42,SOG - STW (calculated),-154.07934388249635,-2.2112006261158808,2024-09-15 14:15:00,GAM,4377.555389416918
43,SOG - STW (calculated),-3.258000914365084,-0.6628756613756615,2024-08-22 00:30:00,GAM,4377.555389416918
44,SOG - STW (calculated),-159.47169629248523,-1.594925925925926,2024-07-25 09:45:00,GAM,4377.555389416918
45,SOG - STW (calculated),5.676405572431577,-0.6116071428571423,2024-12-28 23:30:00,GAM,4377.555389416918
46,SOG - STW (calculated),-169.431851886839,-1.9675694444444431,2024-09-15 19:00:00,GAM,4377.555389416918
47,SOG - STW (calculated),72.3012956521077,-0.0397454844006581,2024-04-10 16:45:00,GAM,4377.555389416918
48,SOG - STW (calculated),79.40831781398356,0.1039285714285718,2024-10-20 09:15:00,GAM,4377.555389416918
49,SOG - STW (calculated),-131.33840238587774,-1.3631712962962954,2024-07-24 18:30:00,GAM,4377.555389416918
50,SOG - STW (calculated),74.46688809374068,-0.0029885057471261,2024-02-23 12:30:00,GAM,4377.555389416918
