timestamp,Avg Draft (Calculated),SOG - STW (calculated),cumulative_fouling_penalty_index (calculated),Vessel Hull Through Water Longitudinal Speed (knots),Day of Year,Vessel External Conditions Wave Period (Provider S),longitudinal_wave_force (calculated),longitudinal_wind_force (calculated)
2024-04-02 01:45:00,-384.30133855682163,26.97087081918997,-56.71800905386665,-554.1796269788099,279.9257283588317,-2.7685033999361752,17.097976805895424,23.462236060746147
2024-12-27 03:45:00,-28.537061013229877,1.2069365473587275,-259.00721283476526,-743.4604874693014,-972.0903490273723,-5.845574174509993,-25.121977028333763,-60.88006171435788
2024-03-12 02:45:00,149.33538792930392,-0.1515633153960788,104.77803024192065,388.14512261067193,1157.7737560037333,-11.082170392363167,-47.62726788814122,-13.418935675374387
2024-03-17 07:45:00,151.06857845385736,-2.0710078986711427,71.89434825462682,446.9588803177111,1176.5917220165745,-0.10273132955435003,-27.986856423954492,11.18209613297807
2024-12-14 15:15:00,81.59775145085092,4.648319999132838,56.19176019495062,-638.7128027046496,-843.0591158404335,-3.9649435600292273,3.4181661142349564,49.02462854393235
2024-10-26 01:45:00,-290.1938963891645,-1.0423814660939787,26.174713070975226,-721.9485595396051,-802.5358499459146,-8.511445456065488,3.2548520854980656,26.327791917410483
2024-04-01 22:00:00,-383.6790722894925,26.97256251913764,-56.43604578238627,-554.0801532660034,280.69660828814443,-2.936707559123638,16.806859256730032,23.839866862214226
2024-05-11 08:45:00,-267.2081226714108,-0.0689592794394556,154.26346147036702,515.0609413696646,450.368098295088,-28.388558311037382,-47.815059337735164,-170.2658705830544
2024-04-30 21:45:00,-206.82576529304495,1.7840612288166549,33.886259350923204,727.1840292056311,470.8178925219137,-8.021717509796304,-93.80354446675628,-123.86582525096547
2024-08-02 07:15:00,-25.965124685138868,-1.1665687774909566,6.3411144856155675,648.6430582004529,-414.09785623139004,28.65642896596479,-27.684328137645743,-28.888495103981086
2024-02-28 08:00:00,142.2799267575175,-0.5985509992830196,80.0366510508951,387.3364922475339,1142.2119855395622,-10.39785351663607,-45.081267537857926,-13.049664798224333
2024-03-03 03:45:00,165.18008491711927,3.008409629237993,123.9191992327481,427.16457187905354,1204.6697355050335,17.440041707636784,114.80611926132447,27.205849946917635
2024-11-11 13:30:00,-313.90559980475547,0.3140042307121972,-62.00135702028836,-667.3270818827554,-852.4932176978963,-11.824187352939799,-30.18252157321849,-38.77244388395628
2024-02-28 17:45:00,145.45076221864775,-0.42015145312925606,84.41473699457764,386.38716901355417,1142.508410149105,-12.838016749592848,-46.23864144352281,-16.70025866036571
2024-02-17 22:00:00,146.7090797593607,-10.618235383177728,44.779966285559375,383.10324714459585,1127.9756581640765,5.919257159013272,-7.310341466283824,33.70371959631492
2024-11-20 07:00:00,-373.83470485585343,-1.419230171790415,-254.90339462475518,692.1937583744269,-1196.0052827851302,-8.643937996659716,-35.47489624147605,-35.875828925055245
2024-02-25 02:30:00,158.2095363404636,-1.6741455732637809,81.24248352254354,405.41528814517807,1174.8319174068147,-9.731145319682584,68.96865362589084,24.223053265975537
2024-03-10 23:15:00,153.0178992831503,2.6676782610198084,108.27932844280726,401.409322419114,1168.6330390421986,-12.698039764661676,-37.79038690040163,3.8406805355783726
2024-03-20 15:30:00,159.240177902335,3.5645006211645245,51.00163941869856,896.1252817435272,755.5141609895086,-9.123890000466083,-51.118034905667145,-33.18330150988413
2024-08-17 00:15:00,-47.32371103025123,21.312665700851213,-26.438520908713784,-654.5004541021311,-190.47012183590437,-7.880924037510087,42.445020998763866,8.358059058558378
2024-06-05 05:15:00,175.9435827759708,-7.90709167238249,70.57444197451959,828.783928539209,571.191423250806,-18.89822126408744,-43.47173231257921,-59.606746652231585
2024-07-20 01:30:00,-261.45546750004354,3.114042779406542,-254.8565463121047,489.02284589,-431.0029443600134,-15.141007208391617,-42.97808432611129,8.541081773085223
2024-11-11 15:15:00,-319.19055505610174,-0.3937874063998882,-65.60076028901305,-666.8810720749368,-851.2252919203579,-12.103613921300443,-28.197913617993912,-32.599410698993694
2024-02-14 05:30:00,143.35576868715552,-1.4587568060700582,17.90768372585302,393.67953207658667,1134.0614815276824,7.088868111329188,51.787884364984635,34.615170309747946
2024-02-16 01:00:00,138.20818252595475,-4.076178206579421,64.96866846801261,383.4177702130198,1131.032521515123,-10.185958671628205,-1.7708799672198452,36.28894071446613
2024-09-12 03:30:00,280.9099396152998,-5.4057913197794205,219.97894409319335,528.5780663839606,-137.15015457256933,-34.46394048457833,-24.883537056784,-8.95468617727042
2024-05-02 05:30:00,25.64578974206601,32.00647400111357,259.85778457099025,-909.268379330411,645.6504939015807,29.968517559194936,95.46693337274716,30.51708694826853
2024-09-15 14:15:00,323.2593951337032,7.18769682749389,269.7097493975353,576.2388053982058,-74.58026863408578,83.12188323258454,-10.993555380166466,-1.4799046756830159
2024-08-22 00:30:00,-71.50407354213829,-6.823640830099802,15.393015014089329,-696.637478780831,-151.18568819929203,-7.376346358630347,22.474712157937304,-5.067529014003884
2024-07-25 09:45:00,-208.40291694390098,-5.598470713432095,-46.65889643963829,565.4961214945613,-309.66093810802124,24.37401744854065,19.959584538526855,37.12229465172472
