sea_water_temp,wave_period,long_wave_force,long_wind_force,long_swell_force,trans_swell_force,trans_wind_force,trans_wave_force,avg_draft,long_current,draft_trim,dsc,stw,shaft_power_kw
19.869,6.4219,2.5367475881428523,9.15663722749415,1.4994158606494927,-0.5290104694925628,-2.44162979668668,-0.8949925553050275,14.2,-1.408453703703704,1.0,27.83333333333333,9.19018253968254,3190.1546725101
27.525,4.8061,1.9222128468261093,8.38492493655036,1.6614100987642757,-0.4451027788321257,-3.105226199235079,-0.5149735638813547,11.84,-0.7690238095238104,0.0,20.979166666666668,12.251805555555556,4031.392160782633
20.7181,3.0247,1.076744949294994,7.41643056561473,0.9699603262244162,0.4972695099748468,0.9224406080694718,0.5520147771280409,9.945,-0.8256071428571445,0.5899999999999999,124.0625,10.525607142857144,2499.2492034127185
27.4139,4.1011,-0.1962231339935876,1.2689703778591537,-0.1385104475248853,1.3127127850091411,7.676757531022848,1.8596764454296169,9.945,0.1080277777777745,0.5899999999999999,132.44791666666666,10.849166666666669,2641.949392900833
20.857,1.6114,-0.3239696679689855,-2.672604857682081,-0.2411774194880225,0.6250867558420179,4.201151793817279,0.8396687765042031,6.1,0.1337093697263203,2.6000000000000005,108.0625,11.16629063027368,1848.051276183132
25.6701,5.1489,0.0957106639960731,1.063556218106492,0.0679875751144519,2.0588777743300004,10.909147216025962,2.898420167746117,9.945,-1.514517857142856,0.5899999999999999,127.57291666666669,10.800871031746032,2504.296628869285
16.5015,3.2173,-1.3991320116068515,-6.942405311042487,-0.6995660058034258,0.0246455579007893,0.7361993936489534,0.0492911158015787,6.1,-0.6089583333333319,2.6000000000000005,99.13541666666669,11.308958333333331,2171.546728845456
25.7111,1.7997,-0.9514082367797498,1.2828441998010984,-0.9514082367797498,1.408837239352952,-4.129103681071315,1.408837239352952,11.615,0.1222658730158734,0.8099999999999987,48.395833333333336,13.141623015873016,4093.647940533333
26.1438,3.7098,1.5835663008577938,5.5711922821615945,1.2819346245039285,1.1165319603566988,5.333936356499118,1.379245362793569,14.2,-1.0301607142857154,1.0,22.02083333333333,10.76425925925926,3324.7632409364087
26.6984,5.3671,1.9078939815017708,4.844171736683253,1.804025827781044,2.763239188470466,8.604668004956329,2.9223347781096747,11.615,-0.6750257936507946,0.8099999999999987,51.35416666666666,12.454666666666666,4451.141534716666
28.6766,4.2018,0.9798393375935964,5.1363154520329255,0.6235341239231975,0.3181276415266841,2.4300185507949923,0.4999148652562179,11.47,-0.7486219958202707,0.3200000000000003,61.65625,12.785847701149423,4088.918629150486
24.9468,1.9776,0.9986337685084437,-1.39242032942426,0.5991802611050661,0.0313530652738263,4.14894658994377,0.0522551087897105,6.75,-0.4243888888888865,1.1799999999999995,177.55208333333334,13.20147222222222,4530.129561078572
18.1875,5.0755,1.501683782287778,10.985592131034096,1.0081726801274753,-1.0141438985886486,-8.119219677442022,-1.5105779748208543,10.43,-0.937328703703706,0.0,129.67708333333334,12.15513425925926,4180.569378284683
27.0037,4.1443,0.8205958508294172,1.5948311926585794,0.7492396898877289,1.9617950675585203,6.729527683049027,2.1486326930402844,11.615,-0.4452242063492075,0.8099999999999987,53.78125,12.649375,4168.336751062678
28.019,3.0789,-1.7338447280273206,-7.363499729375142,-1.5544814803003566,0.1311004477612977,0.6432986674105674,0.1462274225029859,14.25,-0.0229861111111109,0.6999999999999993,4.614583333333333,12.044430555555556,4373.676012009862
18.8325,5.3492,2.074513669390341,9.556626886485288,1.276623796547902,0.9644851901857387,8.2808315918455,1.5672884340518256,6.42,-0.1035555555555571,2.24,104.52083333333331,11.686619047619049,4261.569542441879
24.7241,5.8538,-2.3622787107561267,-8.74500276344251,-2.2689080107262405,-0.8700324355231217,-0.8580902443116687,-0.9058362394541144,6.42,0.0720727513227519,2.24,90.94791666666669,13.682342592592592,3632.027441033572
21.476,4.5253,1.798368997297849,12.637211936914252,0.8592207431534167,-0.0366021110715007,0.4982907901134989,-0.0766090696845363,9.945,-1.2092372881355953,0.5899999999999999,124.61458333333331,9.4085593220339,2700.6827328090194
21.2842,6.8146,-2.799491125817795,-13.300780008504518,-0.969823711444022,0.0184923963007082,-0.613185522795976,0.0533801130329721,14.2,-1.3505753968253966,1.0,15.833333333333334,11.62393650793651,3066.104584717408
25.7101,4.2846,-0.5254313099546015,-3.0670155782243302,-0.2251848471234006,0.5561400764429862,7.980918163527883,1.297660178366968,14.285,-0.867080687830688,0.0099999999999997,1.5208333333333333,11.867080687830688,4163.7001219937365
19.1163,3.3734,2.4229081805586845,4.9881555505436825,2.4305756115098194,2.0349943972241467,6.950467443530705,2.028574856538897,6.42,-0.0986210317460312,2.24,99.94791666666669,11.49205753968254,3225.988505805516
25.4607,2.9227,0.6519580825655531,2.6112800196622894,0.6519580825655531,-1.472090574175872,-3.356682990529864,-1.472090574175872,6.42,-0.4762440476190459,2.24,88.48958333333333,11.09873214285714,1332.4107635910518
27.232,6.2941,-2.4186300214844647,-7.44293522181966,-2.2966219788576523,-2.2283463568817043,-4.416510882336457,-2.346727257091045,6.42,-0.1248432539682564,2.24,86.11458333333333,10.195599206349208,1282.882425293869
27.3747,6.949,2.2136480658270785,10.191451996288436,1.404252517529072,-0.3188649667386863,-2.158877406743706,-0.5026551906227903,11.84,0.2438586836891954,0.0,19.45833333333333,11.562175141242935,4504.820361715396
27.4022,4.8672,0.4718078529512,3.395698870596247,0.3145385686341333,-1.7723051342366505,-6.885218433007872,-2.6584577013549757,6.1,0.1027480158730167,2.6000000000000005,81.01041666666667,10.680851190476192,2493.987214477897
28.2526,1.8016,-0.8576304976873955,-1.860024761932046,-0.737682176332515,-0.9842382875713198,-2.291298604503489,-1.1442770335178758,14.25,-1.720430254930255,0.6999999999999993,5.958333333333333,12.987732142857142,4386.739261720397
25.9893375,5.2561375,1.7986678216688825,4.558984527675393,1.7087344305854382,2.571552623558744,7.7358523201033025,2.706897498482888,11.615,-0.62951058201058,0.8099999999999987,50.833333333333336,12.21024074074074,4563.250583135081
29.5672,4.648,-2.486252621282382,-3.95232341819237,-2.486252621282382,-2.1699188701807453,-4.398996796771756,-2.1699188701807453,6.145,-0.1263591269841271,2.29,82.38541666666667,10.793648148148147,1300.0131256099803
27.6246,4.1087,1.6912237691812526,5.967844103778224,1.5972668931156273,-0.5820124329915567,-0.7333766583410478,-0.6162484584616482,11.615,-0.5840833333333322,0.8099999999999987,32.458333333333336,12.649638888888887,4208.77578421619
28.4383,5.0054,0.8614870513353319,3.584285963646972,0.7924480193467861,-2.5182585523796712,-7.778271956598284,-2.737652289897597,11.615,-0.4730297619047636,0.8099999999999987,26.6875,12.126361111111112,3842.800370928333
22.1458,2.84,1.658917805424452,5.187739607196218,1.3188396553124393,-0.8881227187587121,-1.716732086822994,-1.1171354952939774,6.1,-0.4373055555555538,2.6000000000000005,88.04166666666667,11.07522222222222,2478.849234582917
23.2071,3.1007,0.3480997934134576,1.1404239893058887,0.2762696773122679,-0.9610801555529984,-5.939520598046247,-1.210960995996778,14.25,-1.712335317460317,0.6999999999999993,12.416666666666666,12.494050925925926,3902.284300866151
